STATION,STATION_NAME,DATE,HLY-CLDH-NORMAL,HLY-HTDH-NORMAL,HLY-PRES-10PCTL,HLY-PRES-90PCTL,HLY-PRES-NORMAL,HLY-CLOD-PCTBKN,HLY-CLOD-PCTCLR,HLY-CLOD-PCTFEW,HLY-CLOD-PCTOVC,HLY-CLOD-PCTSCT,HLY-DEWP-10PCTL,HLY-DEWP-90PCTL,HLY-DEWP-NORMAL,HLY-HIDX-NORMAL,HLY-TEMP-10PCTL,HLY-TEMP-90PCTL,HLY-TEMP-NORMAL,HLY-WCHL-NORMAL,HLY-WIND-AVGSPD,HLY-WIND-VCTDIR,HLY-WIND-VCTSPD,HLY-WIND-PCTCLM,HLY-WIND-1STDIR,HLY-WIND-1STPCT,HLY-WIND-2NDDIR,HLY-WIND-2NDPCT
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101126 10:00,1.4,3.4,1,1,1,223,279,177,167,153,21,54,40,63,57,70,63,63,6.2,65,2.3,106,3,233,2,195
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101126 11:00,2.7,2.1,1,1,1,224,281,188,163,145,19.4,55,39.9,65.6,59,73.4,65.6,65.5,6.3,211,0.1,107,3,157,4,144
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101126 12:00,3.3,1.7,1,1,1,251,283,182,139,146,21,55,40.9,66.6,60.1,75.9,66.6,66.6,7.6,250,4.2,76,7,335,6,223
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101126 13:00,3.2,1.6,1,1,1,258,285,173,135,148,23,55.4,42.3,66.5,60.1,75.2,66.5,66.5,9.3,252,7,19,7,484,6,264
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101126 14:00,2.6,1.8,1,1,1,210,284,165,156,185,24.8,55.9,43.6,65.7,59,75,65.7,65.7,10.3,253,8.5,7,7,540,6,294
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101126 15:00,2,2.3,1,1,1,195,255,210,166,174,27,55.9,44.5,64.7,59,73,64.7,64.7,10.7,256,8.9,7,7,622,6,242
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101126 16:00,1.4,3.1,1,1,1,233,254,198,145,170,28.9,55.9,45.5,63.2,57.9,71.1,63.2,63.2,10.3,261,8.5,11,7,644,6,199
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101126 17:00,0.6,4.6,1,1,1,255,230,224,123,168,30.9,57,46.6,61,55.9,66.9,61,61,9.2,262,7.3,11,7,578,6,213
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101126 18:00,0.4,5.2,1,1,1,237,307,176,120,160,32,57,47,60.1,55.9,66,60.1,60.1,8,265,6.2,30,7,490,6,250
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101126 19:00,0.3,5.5,1,1,1,232,378,153,108,128,30,57,46.7,59.7,55.4,64.9,59.7,59.7,6.9,270,4.6,68,7,390,6,223
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101126 20:00,0.2,5.8,1,1,1,195,422,139,126,119,27,57,45.7,59.5,55,64,59.5,59.5,6,288,3.1,112,7,276,6,159
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101126 21:00,0.2,6.2,1,1,1,174,452,132,123,119,24.8,57,45,59,54,64,59,59,5.5,324,1.3,109,1,165,7,158
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101126 22:00,0.1,6.9,1,1,1,166,456,145,129,104,25.2,55.9,44.6,58.2,53.6,63,58.2,58.1,5.5,5,1.2,134,3,178,2,172
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101126 23:00,0.1,7.2,1,1,1,168,473,141,116,102,24.1,55.9,43.5,57.9,53.6,62.6,57.9,57.9,5.8,26,1.8,134,3,238,1,162
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101127 00:00,0.1,8.2,1,1,1,167,446,158,131,97,24.1,55.4,42.8,56.9,52,61.3,56.9,56.9,5.6,44,2.5,108,3,320,2,175
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101127 01:00,-777.7,9.1,1,1,1,150,439,170,166,75,23,55,42.2,55.9,51.1,61,55.9,55.8,5.3,46,2.6,144,3,295,2,231
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101127 02:00,-777.7,10.2,1,1,1,140,452,149,172,87,24.1,54.1,41.7,54.9,50,60.1,54.9,54.6,5.2,53,2.9,149,3,342,2,227
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101127 03:00,-777.7,11.1,1,1,1,163,431,147,170,88,23,54,41,54,48.9,59,54,53.6,5,56,3,154,3,365,2,219
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101127 04:00,-777.7,11.7,1,1,1,126,429,152,194,98,23,54,40.5,53.3,48.9,59,53.3,52.9,4.9,57,3.2,163,3,376,2,221
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101127 05:00,-777.7,12.1,1,1,1,166,416,175,172,71,21.9,53.6,40.1,52.9,48,57.9,52.9,52.4,4.9,63,3.1,163,3,380,2,222
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101127 06:00,-777.7,12.4,1,1,1,165,367,186,183,99,21.9,53.1,39.6,52.6,48,57.9,52.6,52.1,5,61,3.2,169,3,339,2,252
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101127 07:00,-777.7,11.6,1,1,1,222,252,180,189,157,21,53.1,38.9,53.4,48,59,53.4,52.9,5.4,58,3.3,119,3,356,2,232
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101127 08:00,0.1,9.1,1,1,1,221,253,192,196,137,21,53.6,39.3,56,51.1,62.1,56,55.8,5.8,58,3.4,80,3,349,2,268
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101127 09:00,0.4,5.9,1,1,1,249,269,178,169,135,21,54,39.6,59.5,54,66,59.5,59.4,6.3,66,3.4,87,3,366,2,212
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101127 10:00,1.3,3.5,1,1,1,215,283,185,169,148,21,54,39.8,62.8,57,70,62.8,62.8,6.3,64,2.5,100,3,238,2,199
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101127 11:00,2.5,2.2,1,1,1,222,274,197,166,141,19.4,54,39.7,65.3,57.9,73,65.3,65.3,6.2,100,0.2,108,3,169,4,148
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101127 12:00,3.1,1.7,1,1,1,258,285,178,135,144,21,54,40.7,66.4,60.1,75.2,66.4,66.4,7.6,250,4,77,7,323,6,216
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101127 13:00,3,1.7,1,1,1,265,288,173,133,142,23,55.4,42.1,66.3,60.1,75.2,66.3,66.3,9.3,250,6.9,19,7,477,6,264
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101127 14:00,2.4,1.9,1,1,1,221,284,158,153,183,24.1,55.4,43.5,65.5,59,73.9,65.5,65.5,10.3,253,8.4,5,7,533,6,298
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101127 15:00,1.8,2.4,1,1,1,196,252,205,172,174,28,55.9,44.5,64.4,59,72,64.4,64.4,10.7,256,8.7,4,7,622,6,237
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101127 16:00,1.2,3.3,1,1,1,232,251,185,152,180,28.9,55.9,45.6,62.9,57.9,70,62.9,62.9,10.3,260,8.4,9,7,631,6,207
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101127 17:00,0.5,4.7,1,1,1,262,224,217,130,168,30.9,55.9,46.5,60.8,55.9,66.2,60.8,60.8,9.1,262,7.1,14,7,556,6,224
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101127 18:00,0.3,5.4,1,1,1,242,291,176,131,160,30.9,57,47,59.9,55.9,64.9,59.9,59.9,8.1,265,6,25,7,482,6,251
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101127 19:00,0.2,5.7,1,1,1,236,366,146,119,133,30,57,46.6,59.5,55.4,64.9,59.5,59.5,7,270,4.6,70,7,392,6,212
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101127 20:00,0.2,5.9,1,1,1,204,401,143,128,123,25,57,45.6,59.2,55,64,59.2,59.2,6.1,287,3.1,112,7,274,6,167
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101127 21:00,0.1,6.4,1,1,1,186,437,130,126,121,24.4,57,45,58.8,54,64,58.8,58.8,5.6,323,1.3,110,1,163,7,154
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101127 22:00,0.1,7.1,1,1,1,166,446,150,132,106,25,55.9,44.5,58,53.1,62.1,58,58,5.5,5,1.2,139,2,171,3,171
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101127 23:00,0.1,7.4,1,1,1,166,451,152,127,104,24.1,55.9,43.4,57.7,53.6,62.2,57.7,57.7,5.7,28,1.8,136,3,243,1,166
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101128 00:00,0.1,8.4,1,1,1,174,433,156,135,102,24.1,55.4,42.8,56.7,52,61,56.7,56.6,5.6,46,2.5,106,3,321,2,178
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101128 01:00,-777.7,9.3,1,1,1,156,431,166,168,79,23,55,42.2,55.7,51.1,60.8,55.7,55.6,5.4,47,2.6,128,3,307,2,223
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101128 02:00,-777.7,10.4,1,1,1,144,440,149,177,89,24.1,54,41.7,54.6,50,60.1,54.6,54.4,5.2,53,2.9,153,3,347,2,218
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101128 03:00,-777.7,11.2,1,1,1,167,419,147,172,95,23,54,41,53.8,48.9,59,53.8,53.4,4.9,56,3.1,154,3,374,2,209
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101128 04:00,-777.7,11.9,1,1,1,129,424,150,199,98,23,54,40.5,53.1,48.9,57.9,53.1,52.6,5,57,3.3,153,3,373,2,223
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101128 05:00,-777.7,12.3,1,1,1,161,409,182,175,74,21.9,53.6,40.1,52.7,48,57.9,52.7,52.2,4.8,63,3,170,3,380,2,214
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101128 06:00,-777.7,12.6,1,1,1,161,359,191,186,103,21.9,53.1,39.6,52.4,48,57.2,52.4,51.8,4.9,61,3.2,169,3,354,2,235
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101128 07:00,-777.7,11.9,1,1,1,217,242,180,191,171,21.2,53.1,39,53.1,48,57.9,53.1,52.6,5.5,59,3.3,114,3,369,2,229
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101128 08:00,-777.7,9.3,1,1,1,216,241,196,198,148,21,53.1,39.3,55.7,51.1,61,55.7,55.5,5.8,59,3.4,75,3,357,2,262
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101128 09:00,0.3,6.1,1,1,1,237,260,182,180,141,21.2,54,39.6,59.2,54,64.9,59.2,59.2,6.3,68,3.4,92,3,366,2,218
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101128 10:00,1.1,3.7,1,1,1,220,279,180,166,155,21,54,39.9,62.5,57,69.1,62.5,62.4,6.3,65,2.6,102,3,255,2,187
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101128 11:00,2.3,2.3,1,1,1,222,272,197,168,141,19.4,54,39.7,65,57.9,72,65,65,6.3,98,0.4,107,3,175,4,151
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101128 12:00,2.9,1.8,1,1,1,256,279,182,146,137,19.9,54,40.6,66.1,60.1,75,66.1,66.1,7.6,248,3.8,77,7,325,6,205
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101128 13:00,2.8,1.8,1,1,1,258,276,184,144,137,23,55.4,42.1,66,59,75,66,66,9.2,250,6.7,19,7,469,6,263
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101128 14:00,2.2,2,1,1,1,222,276,172,161,170,24.1,55.4,43.5,65.2,59,73.4,65.2,65.2,10.2,252,8.2,7,7,525,6,300
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101128 15:00,1.7,2.5,1,1,1,203,250,210,174,163,28,55.9,44.6,64.1,59,72,64.1,64.1,10.5,256,8.4,4,7,615,6,234
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101128 16:00,1.1,3.4,1,1,1,224,252,189,164,171,28.9,55.9,45.8,62.7,57.9,70,62.7,62.6,10.2,260,8.2,9,7,614,6,217
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101128 17:00,0.4,4.9,1,1,1,244,228,215,139,174,30.9,57,46.6,60.6,55.9,66,60.6,60.6,9,261,6.9,14,7,553,6,222
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101128 18:00,0.2,5.5,1,1,1,235,293,169,138,165,32,57,47.1,59.8,55.9,64.4,59.8,59.8,7.9,264,5.7,25,7,467,6,255
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101128 19:00,0.2,5.8,1,1,1,229,369,146,124,133,30,57,46.6,59.4,55.4,64.4,59.4,59.3,7,270,4.4,65,7,386,6,212
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101128 20:00,0.1,6.1,1,1,1,197,399,148,132,123,26.1,57,45.7,59,55,63,59,59,6,287,2.9,111,7,263,6,169
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101128 21:00,0.1,6.5,1,1,1,186,430,128,137,119,24.8,57,45.1,58.6,54,63,58.6,58.6,5.5,330,1.3,113,1,166,7,148
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101128 22:00,0.1,7.3,1,1,1,159,441,149,145,106,25.2,55.9,44.7,57.8,53.1,62.1,57.8,57.8,5.4,16,1.3,144,3,189,2,177
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101128 23:00,-777.7,7.6,1,1,1,156,449,143,145,107,24.8,55.9,43.6,57.5,53.6,62.1,57.5,57.5,5.7,34,1.9,137,3,258,1,160
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101129 00:00,-777.7,8.5,1,1,1,165,428,156,154,97,24.1,55.4,43,56.5,52,61,56.5,56.5,5.6,47,2.6,103,3,325,2,184
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101129 01:00,-777.7,9.4,1,1,1,163,426,152,184,75,23,55,42.3,55.6,51.1,60.1,55.6,55.5,5.4,45,2.6,129,3,303,2,229
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101129 02:00,-777.7,10.5,1,1,1,161,429,147,188,76,24.1,54.1,41.9,54.5,50,59,54.5,54.2,5.1,53,2.8,156,3,348,2,221
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101129 03:00,-777.7,11.4,1,1,1,170,407,156,183,84,24.1,54,41.2,53.6,48.9,59,53.6,53.3,4.9,55,3,149,3,369,2,206
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101129 04:00,-777.7,12.1,1,1,1,131,422,145,211,91,24.1,54,40.7,53,48.9,57.9,53,52.4,4.9,57,3.2,151,3,387,2,217
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101129 05:00,-777.7,12.5,1,1,1,164,402,176,182,76,23,53.6,40.2,52.5,46.9,57.2,52.5,52,4.8,64,3.1,169,3,381,2,215
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101129 06:00,-777.7,12.7,1,1,1,170,349,193,179,108,21.9,53.1,39.7,52.3,48,57.2,52.3,51.6,4.9,61,3.3,166,3,359,2,237
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101129 07:00,-777.7,12.1,1,1,1,221,232,186,186,175,21.9,53.1,39.1,52.9,48,57.9,52.9,52.4,5.4,60,3.4,124,3,363,2,235
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101129 08:00,-777.7,9.6,1,1,1,216,230,212,198,144,21.9,53.1,39.5,55.4,51.1,60.8,55.4,55.2,5.8,61,3.6,71,3,369,2,264
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101129 09:00,0.2,6.3,1,1,1,231,245,202,177,145,21.9,54,39.8,58.9,54,64.9,58.9,58.9,6.3,69,3.5,94,3,374,2,223
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101129 10:00,1,3.8,1,1,1,223,263,200,160,155,21,54,40.1,62.2,55.9,69.1,62.2,62.2,6.4,65,2.6,101,3,251,2,186
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101129 11:00,2.2,2.4,1,1,1,215,268,209,170,138,19.4,54,39.8,64.8,57.9,72,64.8,64.8,6.4,89,0.6,104,3,181,4,153
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101129 12:00,2.9,1.9,1,1,1,243,267,193,153,144,21,54,40.6,66,59,75,66,65.9,7.5,247,3.6,77,7,309,6,212
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101129 13:00,2.7,1.9,1,1,1,252,265,191,151,142,23,55,42.1,65.8,59,75,65.8,65.8,9.2,249,6.6,17,7,463,6,268
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101129 14:00,2.2,2.1,1,1,1,229,261,181,161,168,24.8,55.4,43.5,65.1,59,73.4,65.1,65.1,10.2,253,8.1,7,7,525,6,290
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101129 15:00,1.6,2.6,1,1,1,203,246,208,179,165,28,55.9,44.6,64,59,72,64,64,10.4,256,8.2,4,7,608,6,234
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101129 16:00,1.1,3.5,1,1,1,220,255,178,173,173,28.9,55.9,45.7,62.6,57.9,70,62.6,62.5,10.2,260,7.9,9,7,599,6,220
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101129 17:00,0.5,5,1,1,1,237,219,219,152,172,32,55.9,46.6,60.5,55.9,66,60.5,60.5,8.8,261,6.7,11,7,540,6,227
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101129 18:00,0.3,5.6,1,1,1,222,290,174,154,161,32,57,47.1,59.7,55.4,64.4,59.7,59.6,7.8,263,5.4,27,7,459,6,250
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101129 19:00,0.2,5.9,1,1,1,229,364,148,135,124,30,57,46.6,59.3,55.4,64.4,59.3,59.2,6.8,270,4.2,69,7,376,6,209
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101129 20:00,0.1,6.2,1,1,1,197,395,150,141,117,26.1,57,45.7,58.9,55,63,58.9,58.9,5.9,287,2.7,118,7,261,6,160
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101129 21:00,0.1,6.6,1,1,1,187,425,130,148,110,24.8,57,45.1,58.5,54,63,58.5,58.4,5.5,332,1.1,111,1,167,7,147
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101129 22:00,-777.7,7.4,1,1,1,170,433,138,156,103,25.2,55.9,44.7,57.7,53.1,62.1,57.7,57.6,5.4,19,1.3,148,3,188,2,168
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101129 23:00,-777.7,7.7,1,1,1,167,439,136,156,102,24.1,55.9,43.7,57.4,53.1,61,57.4,57.3,5.7,35,1.9,142,3,260,1,166
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101130 00:00,-777.7,8.6,1,1,1,165,418,151,165,102,24.1,55,43,56.4,52,60.8,56.4,56.3,5.6,49,2.6,101,3,336,2,176
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101130 01:00,-777.7,9.5,1,1,1,173,418,139,195,75,23,55,42.4,55.5,51.1,60.1,55.5,55.4,5.4,48,2.5,126,3,326,2,215
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101130 02:00,-777.7,10.6,1,1,1,163,429,133,197,78,24.1,54.9,41.9,54.4,50,59,54.4,54.1,5.1,56,2.8,151,3,347,2,218
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101130 03:00,-777.7,11.5,1,1,1,170,401,150,195,84,23,54,41.3,53.5,48.9,59,53.5,53.2,4.9,58,3,137,3,381,2,205
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101130 04:00,-777.7,12.1,1,1,1,131,417,138,220,94,23,54,40.8,52.9,48.9,57.9,52.9,52.4,4.9,58,3.2,149,3,379,2,230
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101130 05:00,-777.7,12.6,1,1,1,151,392,183,195,79,23,53.6,40.3,52.4,46.9,57.2,52.4,51.9,4.8,64,3.1,161,3,377,2,222
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101130 06:00,-777.7,12.8,1,1,1,166,333,205,186,110,21.9,53.1,39.8,52.2,46.9,57.2,52.2,51.6,4.9,61,3.2,157,3,371,2,217
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101130 07:00,0,12.1,1,1,1,223,216,202,191,168,21.9,53.1,39.3,52.9,48,57.9,52.9,52.3,5.4,61,3.3,128,3,360,2,228
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101130 08:00,-777.7,9.7,1,1,1,221,223,205,200,150,21.9,53.6,39.6,55.3,51.1,60.8,55.3,55,5.8,62,3.5,76,3,358,2,258
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101130 09:00,0.2,6.4,1,1,1,236,243,207,175,139,21.9,54,39.9,58.7,53.6,64.4,58.7,58.7,6.4,69,3.5,89,3,383,2,215
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101130 10:00,1,4,1,1,1,228,266,200,162,144,21,54,40.1,62,55.9,69.1,62,62,6.4,66,2.7,94,3,271,2,183
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101130 11:00,2.2,2.5,1,1,1,217,262,217,170,133,19.4,54,39.8,64.6,57.9,72,64.6,64.6,6.4,89,0.7,93,3,189,4,167
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101130 12:00,2.8,2,1,1,1,248,268,191,151,142,19.9,54,40.6,65.8,59,75,65.8,65.8,7.5,247,3.3,74,7,298,6,198
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101130 13:00,2.7,2,1,1,1,250,268,194,153,135,23,55,42.1,65.7,59,73.9,65.7,65.7,9.3,250,6.4,14,7,465,6,253
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101130 14:00,2.2,2.2,1,1,1,224,263,193,161,159,24.8,55.4,43.5,64.9,59,73,64.9,64.9,10.2,254,7.9,7,7,532,6,267
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101130 15:00,1.6,2.8,1,1,1,199,248,214,174,165,28,55.9,44.6,63.9,57.9,72,63.9,63.9,10.5,257,8.1,4,7,607,6,219
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101130 16:00,1.1,3.6,1,1,1,226,256,181,167,169,28.9,55.9,45.6,62.5,57,69.8,62.5,62.4,10.2,260,7.8,9,7,587,6,219
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101130 17:00,0.5,5.1,1,1,1,241,223,214,156,165,30.2,55.9,46.4,60.3,55.9,66,60.3,60.3,8.9,262,6.6,9,7,528,6,224
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101130 18:00,0.3,5.7,1,1,1,223,295,162,158,162,30.9,56.7,46.9,59.5,55.4,64.4,59.5,59.5,7.9,264,5.4,25,7,460,6,241
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101130 19:00,0.2,6,1,1,1,216,366,139,146,133,30,57,46.5,59.2,55,64.4,59.2,59.1,6.9,270,4.1,68,7,371,6,210
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101130 20:00,0.1,6.3,1,1,1,193,395,146,148,119,26.1,56.3,45.6,58.8,55,63,58.8,58.8,5.9,291,2.6,125,7,244,6,157
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101130 21:00,0.1,6.8,1,1,1,187,416,124,151,124,24.8,55.9,44.9,58.3,54,63,58.3,58.3,5.5,337,1.1,111,1,162,7,149
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101130 22:00,-777.7,7.5,1,1,1,172,420,138,163,108,25.2,55.9,44.5,57.6,53.1,62.1,57.6,57.5,5.6,19,1.4,146,3,195,2,171
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101130 23:00,-777.7,7.8,1,1,1,163,430,138,161,109,24.8,55.4,43.5,57.2,53.1,61,57.2,57.2,5.8,37,2,135,3,271,1,159
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101201 00:00,-777.7,8.7,1,1,1,163,410,161,165,102,24.8,55,42.8,56.3,52,60.8,56.3,56.2,5.8,46,2.6,99,3,334,2,170
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101201 01:00,-777.7,9.6,1,1,1,177,416,134,198,75,23,55,42.1,55.4,51.1,60.1,55.4,55.3,5.6,48,2.7,112,3,334,2,209
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101201 02:00,-777.7,10.7,1,1,1,170,422,138,197,73,24.1,54,41.6,54.3,50,59,54.3,54.1,5.2,53,2.8,144,3,344,2,229
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101201 03:00,-777.7,11.5,1,1,1,175,395,159,195,77,24.1,54,41,53.5,48.9,57.9,53.5,53.1,5.1,56,3.1,133,3,378,2,211
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20101201 04:00,-777.7,12.2,1,1,1,131,411,153,216,89,23,54,40.5,52.8,48.9,57.9,52.8,52.4,5,56,3.2,149,3,369,2,229
