"artistURI","sourceURL","provenance","galleryLabel","title","imageURL","birthDate","deathDate","creationDate","dimensions","materialsURI","materials","provenanceTypeURI","galleryLabelTypeURI","nationalityURI","nationality","artistAppellationURI","artistFirstLast","creditLine"
"","http://www.imamuseum.org/art/collections/artwork/portrait-alexander-ernestinoff-adams-wayman
        ","","","Portrait of Alexander Ernestinoff","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/b0/b073ccd5-81ec-4b20-995a-e3e69b19457a.jpg
        ","","","1914","","","oil on canvas","","","","American","","","Gift of the Friends of American Art"
"","http://www.imamuseum.org/art/collections/artwork/portrait-anton-scherrer-adams-wayman","","","Portrait of Anton Scherrer","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/6d/6d0ec338-2647-49c9-a500-95f53d422883.jpg
        ","","","1956","","","oil on canvas","","","","American","","","Gift of Mrs. Wayman Adams"
"","http://www.imamuseum.org/art/collections/artwork/woman-white-chase-william-merritt","","","Woman in White","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/42/424576ac-e315-4756-abc9-c32348aa5283.jpg
        ","","","summer 1902","","","oil on canvas","","","","American","","","Gift of Mrs. Albert E. Metzger in memory of Albert E. Metzger"
"","
            http://www.imamuseum.org/art/collections/artwork/artists-mother-sarah-swaim-chase-chase-william-merritt
        ","Owned by Mrs. Carrie Chase Roberts, sister of the artist","The artist's mother was the first guest and subject of the first portrait the artist painted in
            his new studio and summer residence at Shinnecock, Long Island, in 1892.
            The lace cap was added by Chase to cover a spot he had overlooked, but its delicate texture and bow also
            soften the sitter's features.
            Chase taught the first outdoor school of landscape painting at Shinnecock.
        ","The Artist's Mother, Sarah Swaim Chase","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/a2/a23a2a8c-2dc4-4dd9-b54d-940bfe087959.jpg
        ","","","1892","","","oil on canvas","","","","American","","","Gift of Mrs. Carrie Chase Roberts"
"","
            http://www.imamuseum.org/art/collections/artwork/portrait-my-father-david-h-chase-chase-william-merritt
        ","","","Portrait of My Father, David H. Chase","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/05/0584face-ed38-4f48-84d5-27ac900c6a98.jpg
        ","","","about 1895","","","oil on canvas","","","","American","","","Gift of Mrs. Carrie Chase Roberts"
"","http://www.imamuseum.org/art/collections/artwork/moses-swaim-chase-william-merritt","","","Moses Swaim","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/90/90caa760-210a-4b1a-97bf-f0e60c461147.jpg
        ","","","about 1867","","","oil on canvas","","","","American","","","Mr. and Mrs. Julius F. Pratt Fund"
"","http://www.imamuseum.org/art/collections/artwork/temple-philae-briscoe-franklin-d","","","The Temple of Philae","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/7c/7c9e2168-4136-45c6-8974-b60a026562ca.jpg
        ","","","1873-1873","","","oil on canvas","","","","American","","","Gift of Margaret C. Pratt"
"","http://www.imamuseum.org/art/collections/artwork/halloween-carnival-mayer-henrik-martin","","","Halloween Carnival","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/ee/ee2dd9c5-a163-441a-bbf3-5ea53477db2d.jpg
        ","","","1938-1938","","","oil on Masonite","","","","American","","","Gift of Mrs. Henrik Martin Mayer"
"","http://www.imamuseum.org/art/collections/artwork/sacred-waters-couse-eanger-irving","","Couse is best known for his intimate images of Native Americans in quiet repose.
            The artist's paint strokes set up a rhythmic flow, which moves throughout the work.
            Tradition holds that the Taos Indians were created out of the sacred waters of Blue Lake.
        ","Sacred Waters","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/87/87e9ee14-8b16-43d6-b793-5ef8f2647dab.jpg
        ","","","","","","oil on canvas","","","","","","","The Harrison Eiteljorg Gallery of Western Art"
"","http://www.imamuseum.org/art/collections/artwork/indian-pueblos-fechin-nicholai","","Fechin developed a dramatic style consisting of vigorous brush strokes and vivid colors.
            The artist loved the somber forests near his home in Russia and found their equivalent in the New Mexico
            Plateau, where he settled in 1927.
            The Pueblo Indians rekindled Fechin's interest in the culture and heritage of native peoples.
        ","Indian Pueblos","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/90/906279e0-625a-4655-8c5b-5b0877d67d72.jpg
        ","","","1901-1955","","","oil on canvas","","","","","","","Gift of the Harrison Eiteljorg Gallery of Western Art"
"","http://www.imamuseum.org/art/collections/artwork/crest-wave-frishmuth-harriet-whitney","","","Crest of the Wave","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/a7/a7c4b88b-f30d-4914-9ec1-1c58dae27987.jpg
        ","","","1925","H: 22 in.","","bronze on onyx base","","","","American","","","Gift of Dr. Steven Conant in honor of Mr. and Mrs. H.L. Conant"
"","http://www.imamuseum.org/art/collections/artwork/out-work-ingraham-ellen-m","","","Out of Work","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/4c/4c413ba1-d42f-497c-877c-db5fcd020411.jpg
        ","","","","","","oil on canvas","","","","American","","","Gift of Miss Lena L. Ingraham"
"","http://www.imamuseum.org/art/collections/artwork/jacob-and-his-sheep-heller-helen-west","","","Jacob and His Sheep","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/fd/fdf786e4-57b2-4534-bb78-9cd59b852ef2.jpg
        ","","","","","","oil on masonite","","","","American","","","Gift of Ann and Joseph Edelman"
"","http://www.imamuseum.org/art/collections/artwork/jacobs-angel-heller-helen-west","","","Jacob's Angel","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/a7/a767414f-4b17-4f24-af6e-7bc5f0b35f4b.jpg
        ","","","","","","oil on Masonite","","","","American","","","Gift of Ann and Joseph Edelman"
"","http://www.imamuseum.org/art/collections/artwork/baseball-heller-helen-west","","","Baseball","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/c6/c6f21239-d21c-4b86-87f7-53235f658d7c.jpg
        ","","","","","","oil on canvas","","","","American","","","Onya Latour Collection"
"","http://www.imamuseum.org/art/collections/artwork/borzois-and-i-heller-helen-west","","","Borzois and I","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/b3/b312188b-7f23-480f-86ce-35819b055d4f.jpg
        ","","","1927","","","oil on Masonite","","","","American","","","Gift of Ann and Joseph Edelman"
"","http://www.imamuseum.org/art/collections/artwork/untitled-landscape-john-w-hardrick","","","Untitled Landscape","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/d5/d5e50f57-60fa-471a-b596-d93fa95a18f6.jpg
        ","","","","28 3/8 x 34 3/8 in.","","oil on board","","","","American","","","Jacob Metzger Memorial Fund"
"","http://www.imamuseum.org/art/collections/artwork/winter-landscape-john-w-hardrick","","","Winter Landscape","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/8c/8c92bc07-bf0e-47e7-8758-95c0fc1b60d5.jpg
        ","","","1945","","","oil on Upson board","","","","American","","","Indianapolis Museum of Art, Gift of the Indianapolis Chapter of Links"
"","http://www.imamuseum.org/art/collections/artwork/henry-james-sr-duveneck-frank","","","Henry James, Sr.","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/a5/a5825a39-8cca-4b70-9774-ee6887a37339.jpg
        ","","","about 1881","","","oil on canvas","","","","American","","","Gift of Mr. and Mrs. Francis Bott Duveneck"
"","http://www.imamuseum.org/art/collections/artwork/portrait-squire-duveneck-duveneck-frank","","","Portrait of Squire Duveneck","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/45/45d45eca-8e66-4b9e-9a6f-0143a0ce5d6d.jpg
        ","","","1875-1880","","","oil on canvas mounted to Plexiglas","","","","American","","","Gift of Dr. Steven Conant in honor of Mr. and Mrs. H.L. Conant"
"","http://www.imamuseum.org/art/collections/artwork/mirror-iii-tooker-george","","","Mirror III","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/49/49624e03-ef29-4284-895b-0e374a0da96a.jpg
        ","","","about 1970-1971","22 x 19 3/4 x 1 1/4 in. (framed)","","oil on plywood","","","","American","","","Gift of Edwin F. Koch, Jr., M.D."
"","http://www.imamuseum.org/art/collections/artwork/edge-town-christian-grant-wright","","","The Edge of Town","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/88/88383426-fc28-4cab-b0cc-25364078c326.jpg
        ","","","1936","","","oil on board","","","","","","","Gift of Mrs. Grant W. Christian"
"","http://www.imamuseum.org/art/collections/artwork/painter-man-forsyth-william-j","","","The Painter Man","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/33/333fe0f9-7219-4569-9c97-a3dd20583b4f.jpg
        ","","","1923","","","oil on canvas","","","","American","","","Gift of Mrs. James W. Fesler to the Art School of Indianapolis"
"","http://www.imamuseum.org/art/collections/artwork/portia-pink-blouse-du-bois-guy-p%C3%A8ne","Sold by Newhouse Galleries in New York as part of the Newton Booth Tarkington estate 1952
        ","Portia's fashionable hat, with its veil stretched tightly over her face and head, is in keeping
            with Du Bois' tendency to reduce human forms to a few simplified shapes.
            The sitter is dressed in a style that echoes her high social standing.
            Du Bois was an art critic as well as an artist.
        ","Portia in a Pink Blouse","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/d0/d04aefaa-a68e-44d3-9d63-5e0519af960a.jpg
        ","","","1942","","","oil on canvas","","","","American","","","Gift of Mrs. Booth Tarkington"
"","http://www.imamuseum.org/art/collections/artwork/black-barn-burchfield-charles-ephraim","","","The Black Barn","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/e4/e4ba6546-a540-4e2a-98e1-58733a1029f6.jpg
        ","","","1930-1930","","","watercolor and graphite on paper","","","","American","","","Martha Delzell Memorial Fund"
"","http://www.imamuseum.org/art/collections/artwork/mount-kearsarge-wyeth-andrew-newell","","","From Mount Kearsarge","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/c3/c34c8582-7498-4e49-8e44-4bcd6d84079b.jpg
        ","","","about 1939","","","watercolor on white paper","","","","American","","","Gift of Mrs. James W. Fesler"
"","http://www.imamuseum.org/art/collections/artwork/family-cow-chase-william-merritt","","","The Family Cow","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/f3/f3396d18-efc7-4a97-a0c2-a928de4b6f7f.jpg
        ","","","1869-1869","20 1/8 x 16 3/16 in.","","oil on canvas","","","","American","","","Gift of Mr. and Mrs. Harris P. Byrd"
"","http://www.imamuseum.org/art/collections/artwork/still-life-brass-bowl-chase-william-merritt
        ","","","Still Life: Brass Bowl","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/72/7208c824-5f76-45cf-9d27-962dc752463a.jpg
        ","","","","","","oil on canvas","","","","American","","","John Herron Fund"
"","http://www.imamuseum.org/art/collections/artwork/red-snapper-chase-william-merritt","","","Red Snapper","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/86/865c31d6-edad-4347-9934-75042384217c.jpg
        ","","","","","","oil on canvas","","","","American","","","Gift in memory of John P. Frenzel, Sr., by his heirs"
"","
            http://www.imamuseum.org/art/collections/artwork/still-life-brass-kettle-and-catfish-chase-william-merritt
        ","","","Still Life - Brass Kettle and Catfish","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/54/547f5436-5077-41e8-8cba-7cb647c179f8.jpg
        ","","","","","","oil on canvas","","","","American","","","Gift of Dr. and Mrs. Goethe Link"
"","
            http://www.imamuseum.org/art/collections/artwork/two-princesses-sophia-and-amelia-daughters-his-majesty-king-george-iii-copley-john-singleton
        ","","","Two Princesses, Sophia and Amelia, Daughters of His Majesty, King George III","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/56/56fd2b52-3fd9-43e0-b1f7-b8e770958942.jpg
        ","","","about 1785","39 3/4 x 49 1/2 in.","","oil on canvas","","","","","","","Gift of Mrs. Herman C. Krannert"
"","http://www.imamuseum.org/art/collections/artwork/sir-brook-watson-copley-john-singleton","","","A Lord Mayor of London","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/0e/0e100d67-06a6-430c-8a8c-68cb1fd66727.jpg
        ","","","about 1760-80","50 x 40","","oil on canvas","","","","British","","","James E. Roberts Fund"
"","http://www.imamuseum.org/art/collections/artwork/art-jury-adams-wayman","Purchased from the artist by a group of local patrons for the museum.","This ambitious portrait presents the members of the Hoosier group, (from left to right) T. C.
            Steele, Otto Stark, J. Ottis Adams and William Forsyth.  Richard Gruelle had died seven years earlier.
            The artists are posed as if they were choosing paintings for an art exhibition.
        ","The Art Jury","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/a6/a65f0168-bbba-4004-9828-ef177aa2fbe3.jpg
        ","","","1921","","","oil on canvas","","","","American","","","Gift to the Art Association through popular subscription"
"","http://www.imamuseum.org/art/collections/artwork/morning-old-schofields-mill-tc-steele","","","Morning--Old Schofield's Mill","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/0d/0da8ff33-c3f4-4a33-919d-333ab7b66238.jpg
        ","","","1889","","","oil on canvas","","","","American","","","Gift of Rosemary A. Gatewood and Kenneth Gatewood"
