,column_name,el_dist,jc_name,jc_num,jc_text,ks_num,mw_hist,semantic_type,target,test_name,tf_text,truth,prob
12,s25-s-oakland-museum-paintings!Title,0.00405204544804,0.666666666667,0.00930841998589,0.00468409671098,0.00719437644159,5.60147922709e-08,E35_Title---rdf-schema#label,True,s19-s-indianapolis-artworks!title,1.13330915426,E35_Title---rdf-schema#label,0.995449434551
47,s29-gilcrease!Title,0.00404686246524,0.666666666667,0.0100331009353,0.0,0.00626671421301,6.63583371452e-46,E35_Title---rdf-schema#label,True,s19-s-indianapolis-artworks!title,0.822929230032,E35_Title---rdf-schema#label,0.987527842887
67,s21-s-met!artworkTitle,0.00675408048558,0.307692307692,0.00908604280153,0.00954288349939,0.00646671071625,2.6564868194e-08,E35_Title---rdf-schema#label,True,s19-s-indianapolis-artworks!title,1.23239480396,E35_Title---rdf-schema#label,0.980715565439
83,s27-s-the-huntington!Artwork_Title,0.00985944689738,0.285714285714,0.0073812147299,0.00116625337068,0.000421218551409,1.50071310999e-05,E35_Title---rdf-schema#label,True,s19-s-indianapolis-artworks!title,0.826591306763,E35_Title---rdf-schema#label,0.922674125633
42,s28-wildlife-art!Title,0.0,0.666666666667,0.0,0.0,0.0,7.22439822973e-53,E35_Title---rdf-schema#label,True,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.83725145288
26,s23-s-national-portrait-gallery!CreditLine,0.0042697934647,0.153846153846,5.09826742761e-06,0.0,0.000275280191649,1.99119099887e-29,E8_Acquisition---P3_has_note,False,s19-s-indianapolis-artworks!title,0.747015090434,E35_Title---rdf-schema#label,0.822809878114
35,s29-gilcrease!Description,0.00910011868608,0.0666666666667,0.00143299933703,0.0,0.0065188172781,2.06326520358e-28,E22_Man-Made_Object---P3_has_note,False,s19-s-indianapolis-artworks!title,0.68440992051,E35_Title---rdf-schema#label,0.711733449248
5,s23-s-national-portrait-gallery!Description,0.00445797721212,0.0666666666667,4.55851426413e-06,0.0,0.00589115484406,7.43205155649e-49,E21_Person---P3_has_note,False,s19-s-indianapolis-artworks!title,0.548140825765,E35_Title---rdf-schema#label,0.611134374603
85,s25-s-oakland-museum-paintings!Inscription,0.00450088021481,0.0666666666667,0.00922831214727,0.0,0.000133013953184,1.20342548458e-09,E34_Inscription---P3_has_note,False,s19-s-indianapolis-artworks!title,0.455069073944,E35_Title---rdf-schema#label,0.544749477519
43,s21-s-met!creditLine,0.00446245051304,0.153846153846,0.0,0.0,0.00011818779833,0.292195959735,E8_Acquisition---P3_has_note,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.50526775883
40,s26-s-san-francisco-moma!dimensions,0.0103275010481,0.0,0.00781756693761,0.0,0.00563324399613,0.403868427165,E54_Dimension---P3_has_note,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.411587233717
81,s21-s-met!artistName,0.00307873449669,0.153846153846,0.0,0.0,0.000238986458989,0.0616289987256,E82_Actor_Appellation---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.328552678303
37,s23-s-national-portrait-gallery!AquisitionDate,0.00444357791711,0.1875,6.81386781249e-05,0.0,0.000138818930568,8.68463101042e-29,E52_Time-Span---P82_at_some_time_within,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.322152946933
57,s25-s-oakland-museum-paintings!ArtistName,0.0,0.153846153846,0.0,0.0,0.0,3.01629037082e-05,E82_Actor_Appellation---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.286716054294
70,s26-s-san-francisco-moma!collection,0.0,0.153846153846,0.0,0.0,0.0,0.0,E78_Collection---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.286696367941
60,s21-s-met!nationality,0.0,0.153846153846,0.0,0.0,0.0,1.59766007647e-52,E74_Group---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.286696367941
65,s26-s-san-francisco-moma!artistName,0.0,0.153846153846,0.0,0.0,0.0,8.75210275043e-29,E82_Actor_Appellation---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.286696367941
30,s26-s-san-francisco-moma!nationality,0.0,0.153846153846,0.0,0.0,0.0,1.70497552417e-46,E74_Group---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.286696367941
6,s24-s-norton-simon!nationality,0.0,0.153846153846,0.0,0.0,0.0,1.35475689999e-48,E74_Group---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.286696367941
78,s27-s-the-huntington!nationality,0.0,0.153846153846,0.0,0.0,0.0,1.66826604907e-51,E74_Group---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.286696367941
56,s28-wildlife-art!Credit Line,0.000391769423974,0.142857142857,0.0,0.0,0.00204898697858,1.05107077677e-52,E8_Acquisition---P3_has_note,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.275758373612
34,s27-s-the-huntington!credit_line,0.0,0.142857142857,0.0,0.0,0.0,3.08733164038e-40,E8_Acquisition---P3_has_note,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.27565583939
82,s20-s-lacma!Artist_Name,0.0,0.142857142857,0.0,0.0,0.0,5.14447625155e-52,E82_Actor_Appellation---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.27565583939
50,s24-s-norton-simon!made,0.00446055598081,0.125,0.00970624399574,0.0,0.000341668095793,2.85898277528e-16,E52_Time-Span---P82_at_some_time_within,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.265156366988
64,s27-s-the-huntington!date,0.00441200042852,0.125,0.000530122390287,0.0,0.000357566616791,1.2547191909e-26,E52_Time-Span---P82_at_some_time_within,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.258676126261
24,s27-s-the-huntington!name,0.0,0.125,0.0,0.0,0.0,1.22959334424e-24,E82_Actor_Appellation---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.258287707094
13,s26-s-san-francisco-moma!type,0.0,0.125,0.0,0.0,0.0,5.68553173921e-48,E55_Type---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.258287707094
63,s22-s-moca!name,0.0,0.125,0.0,0.0,0.0,6.39739937968e-29,E82_Actor_Appellation---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.258287707094
3,s22-s-moca!image,0.00685502774072,0.111111111111,0.00817008312615,0.0,0.00303127737136,4.20390525494e-14,E38_Image---dev#classLink,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.250993056018
11,s23-s-national-portrait-gallery!Image,0.0104949031078,0.111111111111,1.88537073524e-06,0.0,0.000278026450011,7.35454504717e-23,E38_Image---dev#classLink,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.245296541855
15,s25-s-oakland-museum-paintings!Credit,0.00397579111622,0.1,0.00521867061382,0.0,0.0024017496932,6.53649626995e-08,E8_Acquisition---P3_has_note,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.238757944318
72,s26-s-san-francisco-moma!credit,0.00873417213417,0.1,0.00031234581852,0.0,0.00551487866233,2.35301369126e-26,E8_Acquisition---P3_has_note,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.235655530927
61,s24-s-norton-simon!artist,0.0,0.1,0.0,0.0,0.0,2.47758804056e-33,E82_Actor_Appellation---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.23520134983
74,s23-s-national-portrait-gallery!Artist,0.0,0.1,0.0,0.0,0.0,9.9004261911e-30,E82_Actor_Appellation---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.23520134983
68,s29-gilcrease!Culture,0.0,0.0909090909091,0.0,0.0,0.0,5.45985571709e-45,E55_Type---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.227169277998
22,s25-s-oakland-museum-paintings!Date_made,0.00434731840648,0.0769230769231,0.00966529704705,0.0,0.000266841176694,1.33034306132e-14,E52_Time-Span---P82_at_some_time_within,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.221230016427
77,s21-s-met!deathDate,0.00443328746867,0.0833333333333,0.000724298486951,0.0,0.000460438234418,4.8451794036e-25,E52_Time-Span---P82_at_some_time_within,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.221100540259
2,s21-s-met!birthDate,0.00437695997477,0.0769230769231,0.00115695701719,0.0,0.00407416795381,5.6338368707e-22,E52_Time-Span---P82_at_some_time_within,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.216082147522
86,s27-s-the-huntington!death_date,0.00447716063391,0.0769230769231,0.000363688848696,0.0,0.000133535022932,1.37498994598e-34,E52_Time-Span---P82_at_some_time_within,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.215424646466
48,s22-s-moca!Provenance,0.00405812249377,0.0714285714286,0.0044889836377,0.0,0.000318916909174,2.62012088221e-26,E8_Acquisition---P3_has_note,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.213370474565
32,s27-s-the-huntington!birth_date,0.00437017490025,0.0714285714286,0.000731539559814,0.0,0.00566193294133,1.54353821726e-33,E52_Time-Span---P82_at_some_time_within,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.211298337953
25,s28-wildlife-art!Place Made,0.0,0.0714285714286,0.0,0.0,0.0,1.74932055082e-52,E48_Place_Name---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.210617262736
33,s28-wildlife-art!Description,0.000386710572785,0.0666666666667,0.0,0.0,0.00204898697858,7.22439822973e-53,E22_Man-Made_Object---P3_has_note,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.206792613709
84,s29-gilcrease!Attribution,0.0,0.0666666666667,0.0,0.0,0.0,1.69932202513e-42,E82_Actor_Appellation---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.20670840383
66,s27-s-the-huntington!description,0.0,0.0666666666667,0.0,0.0,0.0,5.34207886437e-53,E22_Man-Made_Object---P3_has_note,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.20670840383
0,s29-gilcrease!Object Name,0.0,0.0666666666667,0.0,0.0,0.0,5.33082288951e-35,E55_Type---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.20670840383
38,s21-s-met!classification,0.0,0.0555555555556,0.0,0.0,0.0,1.47463132771e-50,E55_Type---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.197797263881
39,s23-s-national-portrait-gallery!Classification,0.0,0.0555555555556,0.0,0.0,0.0,0.0,E55_Type---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.197797263881
36,s21-s-met!dateOfEndOfCreation,0.00442847064598,0.047619047619,0.00970250281947,0.0,0.000817074705039,6.43859392205e-12,E52_Time-Span---P82b_end_of_the_end,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.197194955531
54,s21-s-met!dateOfStartOfCreation,0.00442720805589,0.0434782608696,0.00970500529589,0.0,0.00083369539138,5.59130046457e-11,E52_Time-Span---P82a_begin_of_the_begin,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.193958507915
21,s27-s-the-huntington!dimensions_inch,0.0103844778011,0.0,0.000180783677867,0.0,0.00563299657393,0.0532218469692,E54_Dimension---P3_has_note,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.181773536803
18,s22-s-moca!Dimensions,0.00613540535851,0.0,0.010252694331,0.0,0.00563299657393,3.3628812275e-18,E54_Dimension---P3_has_note,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.16281477745
62,s20-s-lacma!Image_URL,0.00952424525303,0.0,0.00962816710848,0.0,0.00716336449426,5.14447625155e-52,E38_Image---dev#classLink,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.162556188309
28,s22-s-moca!Process,0.00993643258234,0.0,0.00959609971643,0.0,0.00648136929862,3.97861649392e-23,E12_Production---P3_has_note,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.162516977051
46,s23-s-national-portrait-gallery!DateOfWork,0.00444564487606,0.0,0.0096707852655,0.0,0.00410782702317,1.31681067408e-26,E52_Time-Span---P82_at_some_time_within,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.162473167821
75,s20-s-lacma!Artwork_Details,0.000456280105281,0.0,0.00940977640149,0.0,0.00716336449426,5.14447625155e-52,E22_Man-Made_Object---P3_has_note,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.16244759352
73,s25-s-oakland-museum-paintings!Dimensions,0.00953436929966,0.0,0.00412901293689,0.0,0.00563324399613,0.000222642908382,E54_Dimension---P3_has_note,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.159883441193
80,s21-s-met!dimensions,0.00926374708357,0.0,0.00307488937377,0.0,0.00563318730543,4.49846124365e-09,E54_Dimension---P3_has_note,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.159271620433
4,s23-s-national-portrait-gallery!Dimension,0.00975839443349,0.0,0.00271055999593,0.0,0.00567690480132,1.5965798051e-23,E54_Dimension---P3_has_note,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.159094918528
14,s29-gilcrease!Dimensions,0.0103196863739,0.0,0.00202147767051,0.0,0.00575756702146,2.54780560186e-45,E54_Dimension---P3_has_note,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.158761080078
45,s24-s-norton-simon!dim,0.00974769758279,0.0,0.00180811292646,0.0,0.00563320156367,2.86132405556e-05,E54_Dimension---P3_has_note,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.158665021098
8,s29-gilcrease!Dated,0.010302782764,0.0,0.00162987386188,0.0,0.0044150740746,5.00439100284e-46,E52_Time-Span---P82_at_some_time_within,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.158525199545
58,s28-wildlife-art!Measurements,0.0100193134083,0.0,0.000548101562655,0.0,0.00697901881765,7.22439822973e-53,E54_Dimension---P3_has_note,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.158084165873
27,s27-s-the-huntington!image_url,0.00916652613476,0.0,0.000545114584929,0.0,0.000133694127271,2.9175533809e-11,E38_Image---dev#classLink,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.157854542307
19,s26-s-san-francisco-moma!image-URL,0.00448512874081,0.0,0.000196784390702,0.0,0.00351085420557,5.61441440666e-12,E38_Image---dev#classLink,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.157797866003
7,s25-s-oakland-museum-paintings!Pic_URL,0.00977474868392,0.0,3.21293995138e-05,0.0,0.00385753886328,1.28378918603e-11,E38_Image---dev#classLink,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.157729472541
69,s26-s-san-francisco-moma!birthYear,0.00445465108165,0.0,0.000253422196165,0.0,0.000148776424133,2.17990991181e-35,E52_Time-Span---P82_at_some_time_within,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.157713418195
59,s26-s-san-francisco-moma!url,0.0102954184335,0.0,0.000133454459283,0.0,0.000157225206413,2.44099717254e-12,E22_Man-Made_Object---dev#classLink,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.157655480939
41,s20-s-lacma!Artwork_in_Focus,0.00440151710381,0.0,0.0,0.0,0.000656809350165,8.05296137736e-52,E21_Person---P3_has_note,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.15760735873
9,s21-s-met!medium,0.00289334072743,0.0,0.0,0.0,0.000583093325548,9.02348686978e-15,E55_Type---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.157604906181
10,s24-s-norton-simon!prov,0.00439266468352,0.0,0.0,0.0,0.000121523928268,9.83363261742e-40,E8_Acquisition---P3_has_note,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.157589550368
44,s26-s-san-francisco-moma!when-acquired,0.00450847755823,0.0,0.0,0.0,0.000118805854039,3.1789951906e-38,E52_Time-Span---P82_at_some_time_within,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.157589459944
20,s26-s-san-francisco-moma!deathYear,0.00439594917063,0.0,0.0,0.0,0.000118804602668,1.0838484022e-36,E52_Time-Span---P82_at_some_time_within,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.157589459903
17,s24-s-norton-simon!image_url,0.00444566433914,0.0,0.0,0.0,0.000118182201262,4.25601201042e-12,E38_Image---dev#classLink,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.157589439199
71,s28-wildlife-art!How Acquired?,0.0,0.0,0.0,0.0,0.0,2.002220418e-52,E8_Acquisition---P3_has_note,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.157585507627
52,s27-s-the-huntington!medium,0.0,0.0,0.0,0.0,0.0,3.70267343785e-22,E55_Type---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.157585507627
16,s25-s-oakland-museum-paintings!Subtype_of_Art,0.0,0.0,0.0,0.0,0.0,1.50607307885e-42,E55_Type---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.157585507627
23,s28-wildlife-art!Maker,0.0,0.0,0.0,0.0,0.0,7.22439822973e-53,E82_Actor_Appellation---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.157585507627
79,s23-s-national-portrait-gallery!Owner,0.0,0.0,0.0,0.0,0.0,7.46857632205e-45,E40_Legal_Body---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.157585507627
51,s28-wildlife-art!Category,0.0,0.0,0.0,0.0,0.0,9.90314147325e-53,E55_Type---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.157585507627
29,s29-gilcrease!Medium,0.0,0.0,0.0,0.0,0.0,7.23018175197e-38,E55_Type---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.157585507627
31,s23-s-national-portrait-gallery!Medium,0.0,0.0,0.0,0.0,0.0,8.94010412337e-44,E55_Type---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.157585507627
1,s25-s-oakland-museum-paintings!Type_of_Art,0.0,0.0,0.0,0.0,0.0,0.0,E55_Type---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.157585507627
55,s28-wildlife-art!Materials,0.0,0.0,0.0,0.0,0.0,2.36239901806e-52,E55_Type---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.157585507627
53,s28-wildlife-art!Owner,0.0,0.0,0.0,0.0,0.0,1.74932055082e-52,E40_Legal_Body---rdf-schema#label,False,s19-s-indianapolis-artworks!title,0.0,E35_Title---rdf-schema#label,0.157585507627
19,s26-s-san-francisco-moma!image-URL,0.499999915815,0.7,7.39893174064e-08,0.0,1.99264010575e-129,4.02127204861e-10,E38_Image---dev#classLink,True,s19-s-indianapolis-artworks!imageURL,0.316874951266,E38_Image---dev#classLink,0.944881520227
62,s20-s-lacma!Image_URL,0.493230994272,0.545454545455,1.46361194273e-09,0.0,8.91030220371e-05,1.69490726136e-52,E38_Image---dev#classLink,True,s19-s-indianapolis-artworks!imageURL,0.29310833948,E38_Image---dev#classLink,0.880318582701
43,s21-s-met!creditLine,0.499475952582,0.0,1.39949044099e-05,0.0,1.77632306618e-125,0.882921757495,E8_Acquisition---P3_has_note,False,s19-s-indianapolis-artworks!imageURL,0.0,E38_Image---dev#classLink,0.757961978802
3,s22-s-moca!image,0.499999984211,0.444444444444,1.27611279853e-09,0.0,6.21359110882e-132,5.61070875967e-16,E38_Image---dev#classLink,True,s19-s-indianapolis-artworks!imageURL,0.185221293334,E38_Image---dev#classLink,0.757657994324
7,s25-s-oakland-museum-paintings!Pic_URL,0.49999853551,0.25,4.53332890503e-07,0.0,2.2268619598e-31,8.80628719276e-10,E38_Image---dev#classLink,True,s19-s-indianapolis-artworks!imageURL,0.402899641964,E38_Image---dev#classLink,0.708116859725
11,s23-s-national-portrait-gallery!Image,0.498472441213,0.3,7.37086762693e-06,0.0,4.86781524451e-33,1.43229269824e-24,E38_Image---dev#classLink,True,s19-s-indianapolis-artworks!imageURL,0.307201446404,E38_Image---dev#classLink,0.694529562772
